CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;CD_ATIVO;DS_ATIVO;QT_POS_FINAL;VL_MERC_POS_FINAL;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC
02010153000145;BB FAPI FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL;MRVE3;MRV          ON      NM;26000;204880;0.0;0.0;26000.0;2145984.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ASAI3;ASSAI        ON      NM;6650;90839;0.0;0.0;200.0;2802.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;COGN3;COGNA ON     ON      NM;8980;262216;0.0;0.0;300.0;882.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;HYPE3;HYPERA       ON      NM;2050;650465;0.0;0.0;100.0;3149.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;LWSA3;LWSA         ON      NM;2000;10920;0.0;0.0;100.0;528.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RAIL3;RUMO S.A.    ON      NM;6060;1397436;0.0;0.0;200.0;4510.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RRRP3;3R PETROLEUM ON      NM;1190;325822;0.0;0.0;100.0;2795.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ABEV3;AMBEV S/A    ON;21770;2847516;0.0;0.0;700.0;9121.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;MRVE3;MRV          ON      NM;1850;14578;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;SOMA3;GRUPO SOMA   ON      NM;2470;195624;0.0;0.0;100.0;668.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;YDUQ3;YDUQS PART   ON      NM;1400;26992;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BRFS3;BRF SA       ON      NM;8320;116064;0.0;0.0;300.0;4098.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CIEL3;CIELO        ON;5460;271362;0.0;0.0;200.0;946.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;EMBR3;EMBRAER      ON      NM;3650;83147;0.0;0.0;100.0;2286.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;MRFG3;MARFRIG      ON      NM;1650;155265;0.0;0.0;100.0;925.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;SBSP3;SABESP       ON      NM;1650;130119;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;WEGE3;WEG          ON      NM;7340;2373756;0.0;0.0;200.0;6616.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ELET3;ELETROBRAS   ON      N1;9800;399938;0.0;0.0;300.0;12132.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;EQTL3;EQUATORIAL   ON  EJS NM;5480;1941564;0.0;0.0;200.0;6958.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;HAPV3;HAPVIDA      ON      NM;21800;84584;0.0;0.0;700.0;2653.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;PRIO3;PETRORIO     ON      NM;4000;175720;0.0;0.0;200.0;8822.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;VIVT3;TELEF BRASIL ON;2100;107856;0.0;0.0;100.0;5079.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;LREN3;LOJAS RENNER ON      NM;4770;765585;0.0;0.0;200.0;3106.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;PETR3;PETROBRAS    ON      N2;11800;497488;0.0;0.0;400.0;16812.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;SMTO3;SAO MARTINHO ON      NM;700;19733;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;VALE3;VALE         ON      NM;20880;14148288;0.0;0.0;800.0;55000.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BBSE3;BBSEGURIDADE ON      NM;3300;113025;0.0;0.0;100.0;3386.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BHIA3;CASAS BAHIA  ON      NM;520;41028;0.0;0.0;100.0;760.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CPFE3;CPFL ENERGIA ON      NM;900;32634;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CYRE3;CYRELA REALT ON      NM;1350;30186;0.0;0.0;100.0;2229.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CRFB3;CARREFOUR BR ON      NM;2700;28107;0.0;0.0;100.0;1076.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;MULT3;MULTIPLAN    ON      N2;1380;384468;0.0;0.0;100.0;2800.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RECV3;PETRORECSA   ON      NM;1400;32270;0.0;0.0;100.0;2294.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;SUZB3;SUZANO S.A.  ON      NM;3380;1744756;0.0;0.0;100.0;5215.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;TIMS3;TIM          ON      NM;4030;698802;0.0;0.0;200.0;3426.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;VBBR3;VIBRA        ON      NM;5500;130625;0.0;0.0;200.0;4722.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;B3SA3;B3           ON      NM;27810;3640329;0.0;0.0;1000.0;13000.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BBAS3;BRASIL       ON      NM;7100;400795;0.0;0.0;300.0;16881.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BBDC3;BRADESCO     ON      N1;7440;1017792;0.0;0.0;300.0;4122.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BEEF3;MINERVA      ON      NM;1300;8905;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CCRO3;CCR SA       ON      NM;4950;64944;0.0;0.0;200.0;2610.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;NTCO3;GRUPO NATURA ON      NM;4200;67200;0.0;0.0;100.0;1551.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;PETZ3;PETZ         ON      NM;1500;4920;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;SLCE3;SLC AGRICOLA ON      NM;1000;19100;0.0;0.0;100.0;1909.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;VAMO3;VAMOS        ON      NM;2100;17157;0.0;0.0;100.0;801.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ARZZ3;AREZZO CO    ON      NM;300;18777;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CMIN3;CSNMINERACAO ON      N2;5500;37400;0.0;0.0;200.0;1390.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;FLRY3;FLEURY       ON      NM;1200;19524;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RADL3;RAIADROGASIL ON      NM;6330;160149;0.0;0.0;200.0;5266.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RENT3;LOCALIZA     ON      NM;4230;2289276;0.0;0.0;100.0;5447.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;TOTS3;TOTVS        ON      NM;2600;81952;0.0;0.0;100.0;3138.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ALOS3;ALLOS        ON      NM;2600;63830;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CSAN3;COSAN        ON      NM;5800;105966;0.0;0.0;200.0;3660.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CSNA3;SID NACIONAL ON;3000;53190;0.0;0.0;100.0;1801.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;EGIE3;ENGIE BRASIL ON      NM;1220;495076;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;EZTC3;EZTEC        ON      NM;500;7720;0.0;0.0;100.0;1538.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;JBSS3;JBS          ON      NM;5600;131208;0.0;0.0;200.0;4728.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;MGLU3;MAGAZ LUIZA  ON      NM;14200;29820;0.0;0.0;500.0;1015.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;PCAR3;P.ACUCAR-CBD ON      NM;770;30107;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CVCB3;CVC BRASIL   ON      NM;2630;76533;0.0;0.0;100.0;290.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ENEV3;ENEVA        ON      NM;7800;99528;0.0;0.0;200.0;2618.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RDOR3;REDE D OR    ON      NM;5810;1577415;0.0;0.0;200.0;5340.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;UGPA3;ULTRAPAR     ON      NM;5420;1526814;0.0;0.0;200.0;5588.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;TRPL4;TRAN PAULIST PN      N1;2000;51220;0.0;0.0;100.0;2550.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;RAIZ4;RAIZEN       PN      N2;5900;22597;0.0;0.0;200.0;760.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;PETR4;PETROBRAS    PN      N2;22650;9161925;0.0;0.0;800.0;32216.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BRKM5;BRASKEM      PNA     N1;1350;240435;0.0;0.0;100.0;1785.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CMIG4;CEMIG        PN      N1;7170;825984;0.0;0.0;300.0;3465.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;ELET6;ELETROBRAS   PNB     N1;1300;59592;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;AZUL4;AZUL         PN      N2;1600;21440;0.0;0.0;0.0;0.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;GGBR4;GERDAU       PN      N1;5510;1159304;0.0;0.0;200.0;4264.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;USIM5;USIMINAS     PNA     N1;2570;236183;0.0;0.0;100.0;911.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BBDC4;BRADESCO     PN      N1;25550;3921925;0.0;0.0;900.0;13797.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;CPLE6;COPEL        PNB     N2;8300;84079;0.0;0.0;300.0;2991.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;GOAU4;GERDAU MET   PN      N1;3230;320093;0.0;0.0;100.0;997.0
02661252000197;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL AGGRESSIVE IB;BRAP4;BRADESPAR    PN      N1;1280;291712;0.0;0.0;100.0;2295.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RRRP3;3R PETROLEUM ON      NM;2510;687238;0.0;0.0;100.0;2795.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;VBBR3;VIBRA        ON      NM;11700;277875;0.0;0.0;500.0;11805.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;SMTO3;SAO MARTINHO ON      NM;1500;42285;0.0;0.0;100.0;2834.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;SOMA3;GRUPO SOMA   ON      NM;5250;41580;0.0;0.0;300.0;2004.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;UGPA3;ULTRAPAR     ON      NM;11400;321138;0.0;0.0;500.0;13970.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ARZZ3;AREZZO CO    ON      NM;700;43813;0.0;0.0;100.0;5575.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BEEF3;MINERVA      ON      NM;2700;18495;0.0;0.0;100.0;689.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CMIN3;CSNMINERACAO ON      N2;11600;78880;0.0;0.0;500.0;3475.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;COGN3;COGNA ON     ON      NM;19080;557136;0.0;0.0;900.0;2646.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ENEV3;ENEVA        ON      NM;16600;211816;0.0;0.0;800.0;10472.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;EZTC3;EZTEC        ON      NM;1000;15440;0.0;0.0;100.0;1538.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;MRVE3;MRV          ON      NM;3950;31126;0.0;0.0;200.0;1556.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RADL3;RAIADROGASIL ON      NM;13400;339020;0.0;0.0;600.0;15798.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RAIL3;RUMO S.A.    ON      NM;12740;2937844;0.0;0.0;500.0;11275.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RECV3;PETRORECSA   ON      NM;2900;66845;0.0;0.0;100.0;2294.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ASAI3;ASSAI        ON      NM;14150;193289;0.0;0.0;600.0;8406.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CPFE3;CPFL ENERGIA ON      NM;2000;72520;0.0;0.0;100.0;3605.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CVCB3;CVC BRASIL   ON      NM;5490;159759;0.0;0.0;200.0;580.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;HYPE3;HYPERA       ON      NM;4300;136439;0.0;0.0;200.0;6298.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;JBSS3;JBS          ON      NM;11900;278817;0.0;0.0;500.0;11820.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;PETR3;PETROBRAS    ON      N2;24950;1051892;0.0;0.0;1100.0;46373.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;NTCO3;GRUPO NATURA ON      NM;8900;142400;0.0;0.0;400.0;6204.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;PRIO3;PETRORIO     ON      NM;8400;369012;0.0;0.0;400.0;17644.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;TIMS3;TIM          ON      NM;8510;1475634;0.0;0.0;400.0;6852.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;YDUQ3;YDUQS PART   ON      NM;3000;57840;0.0;0.0;100.0;1900.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BRFS3;BRF SA       ON      NM;17600;245520;0.0;0.0;800.0;10928.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;EGIE3;ENGIE BRASIL ON      NM;2670;1083486;0.0;0.0;100.0;4023.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;EMBR3;EMBRAER      ON      NM;7750;176545;0.0;0.0;400.0;9144.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RDOR3;REDE D OR    ON      NM;12270;3331305;0.0;0.0;600.0;16020.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;SLCE3;SLC AGRICOLA ON      NM;2020;38582;0.0;0.0;100.0;1909.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;WEGE3;WEG          ON      NM;15500;501270;0.0;0.0;700.0;23156.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;PETZ3;PETZ         ON      NM;3200;10496;0.0;0.0;100.0;321.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BBSE3;BBSEGURIDADE ON      NM;7000;239750;0.0;0.0;300.0;10158.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CIEL3;CIELO        ON;11480;570556;0.0;0.0;500.0;2365.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CSNA3;SID NACIONAL ON;6320;1120536;0.0;0.0;300.0;5403.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CYRE3;CYRELA REALT ON      NM;2750;61490;0.0;0.0;100.0;2229.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ABEV3;AMBEV S/A    ON;46140;6035112;0.0;0.0;2100.0;27383.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;B3SA3;B3           ON      NM;58730;7687757;0.0;0.0;2600.0;33860.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BBDC3;BRADESCO     ON      N1;15740;2153232;0.0;0.0;700.0;9618.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BHIA3;CASAS BAHIA  ON      NM;980;77322;0.0;0.0;0.0;0.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CRFB3;CARREFOUR BR ON      NM;5600;58296;0.0;0.0;300.0;3228.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CSAN3;COSAN        ON      NM;12240;2236248;0.0;0.0;500.0;9150.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;SUZB3;SUZANO S.A.  ON      NM;7210;3721802;0.0;0.0;400.0;20860.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ALOS3;ALLOS        ON      NM;5610;1377255;0.0;0.0;300.0;7188.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CCRO3;CCR SA       ON      NM;10450;137104;0.0;0.0;500.0;6525.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;EQTL3;EQUATORIAL   ON  EJS NM;11470;4063821;0.0;0.0;500.0;17395.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;TOTS3;TOTVS        ON      NM;5400;170208;0.0;0.0;200.0;6276.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;VAMO3;VAMOS        ON      NM;4400;35948;0.0;0.0;200.0;1602.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;VIVT3;TELEF BRASIL ON;4460;2290656;0.0;0.0;200.0;10158.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;SBSP3;SABESP       ON      NM;3570;2815302;0.0;0.0;200.0;15568.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;VALE3;VALE         ON      NM;44010;29821176;0.0;0.0;2000.0;137560.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BBAS3;BRASIL       ON      NM;14950;8439275;0.0;0.0;700.0;39389.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ELET3;ELETROBRAS   ON      N1;20800;848848;0.0;0.0;1000.0;40210.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;FLRY3;FLEURY       ON      NM;2510;408377;0.0;0.0;100.0;1633.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;LREN3;LOJAS RENNER ON      NM;9960;159858;0.0;0.0;400.0;6212.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;LWSA3;LWSA         ON      NM;4100;22386;0.0;0.0;200.0;1056.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;MGLU3;MAGAZ LUIZA  ON      NM;30100;63210;0.0;0.0;1400.0;2792.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;MULT3;MULTIPLAN    ON      N2;2770;771722;0.0;0.0;100.0;2800.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;HAPV3;HAPVIDA      ON      NM;46100;178868;0.0;0.0;2100.0;8099.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;MRFG3;MARFRIG      ON      NM;3500;32935;0.0;0.0;200.0;1850.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;PCAR3;P.ACUCAR-CBD ON      NM;1710;66861;0.0;0.0;100.0;403.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RENT3;LOCALIZA     ON      NM;8920;4827504;0.0;0.0;400.0;21788.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;ELET6;ELETROBRAS   PNB     N1;2800;128352;0.0;0.0;100.0;4537.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;USIM5;USIMINAS     PNA     N1;5410;497179;0.0;0.0;200.0;1822.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;AZUL4;AZUL         PN      N2;3400;45560;0.0;0.0;100.0;1315.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;GGBR4;GERDAU       PN      N1;11700;246168;0.0;0.0;500.0;10660.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BBDC4;BRADESCO     PN      N1;53990;8287465;0.0;0.0;2400.0;36672.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BRAP4;BRADESPAR    PN      N1;2680;610772;0.0;0.0;200.0;4590.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;RAIZ4;RAIZEN       PN      N2;12500;47875;0.0;0.0;500.0;1900.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CMIG4;CEMIG        PN      N1;15040;1732608;0.0;0.0;600.0;6930.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;TRPL4;TRAN PAULIST PN      N1;4200;107562;0.0;0.0;200.0;5100.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;BRKM5;BRASKEM      PNA     N1;2800;49868;0.0;0.0;100.0;1785.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;CPLE6;COPEL        PNB     N2;17600;178288;0.0;0.0;800.0;7976.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;GOAU4;GERDAU MET   PN      N1;6890;682799;0.0;0.0;300.0;2991.0
02661267000155;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL BALANCED IB;PETR4;PETROBRAS    PN      N2;47900;1937555;0.0;0.0;2200.0;88694.0
02661339000164;FUNDO DE APOSENTADORIA PROGRAMADA INDIVIDUAL CONSERVATIVE IB;CSAN3;COSAN        ON      NM;6700;122409;0.0;0.0;300.0;5490.0
