CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;CD_ATIVO;DS_ATIVO;QT_POS_FINAL;VL_MERC_POS_FINAL;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CYRE3;CYRELA REALT ON      NM;1450;273325;0.0;0.0;100.0;1868.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;HYPE3;HYPERA       ON      NM;2250;64575;0.0;0.0;200.0;5744.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MGLU3;MAGAZ LUIZA  ON      NM;1900;22895;0.0;0.0;100.0;1102.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;WEGE3;WEG          ON  EX  NM;7940;3349886;0.0;0.0;300.0;11640.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ALOS3;ALLOS        ON  ED  NM;2900;61248;0.0;0.0;200.0;4112.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BBSE3;BBSEGURIDADE ON      NM;3600;118548;0.0;0.0;200.0;6480.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SMTO3;SAO MARTINHO ON      NM;800;26184;0.0;0.0;100.0;3111.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BBDC3;BRADESCO     ON      N1;8040;899676;0.0;0.0;400.0;4592.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CVCB3;CVC BRASIL   ON      NM;2830;55468;0.0;0.0;100.0;200.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EMBR3;EMBRAER      ON      NM;3950;1427925;0.0;0.0;200.0;7502.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EQTL3;EQUATORIAL   ON      NM;6180;1896642;0.0;0.0;400.0;11780.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VAMO3;VAMOS        ON      NM;2700;20439;0.0;0.0;100.0;714.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BRFS3;BRF SA       ON      NM;4520;1024684;0.0;0.0;200.0;3634.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CMIN3;CSNMINERACAO ON      N2;6000;31140;0.0;0.0;300.0;1464.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CSAN3;COSAN        ON      NM;6300;85302;0.0;0.0;300.0;3747.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ENEV3;ENEVA        ON      NM;8500;107950;0.0;0.0;400.0;5008.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EZTC3;EZTEC        ON      NM;500;6470;0.0;0.0;0.0;0.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PRIO3;PETRORIO     ON      NM;4300;188168;0.0;0.0;200.0;8354.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RDOR3;REDE D OR    ON  EJ  NM;6110;166192;0.0;0.0;200.0;5108.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;TOTS3;TOTVS        ON  EJ  NM;2800;85204;0.0;0.0;200.0;6070.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VALE3;VALE         ON      NM;23780;14795916;0.0;0.0;1100.0;66415.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;JBSS3;JBS          ON      NM;6100;196847;0.0;0.0;300.0;8346.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PCAR3;P.ACUCAR-CBD ON      NM;2070;5589;0.0;0.0;100.0;295.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EGIE3;ENGIE BRASIL ON      NM;1420;628918;0.0;0.0;100.0;4387.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MRFG3;MARFRIG      ON      NM;1750;21630;0.0;0.0;0.0;0.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SLCE3;SLC AGRICOLA ON      NM;1000;17450;0.0;0.0;0.0;0.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;TIMS3;TIM          ON      NM;4330;687604;0.0;0.0;200.0;3090.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VBBR3;VIBRA        ON      NM;6000;125400;0.0;0.0;300.0;6060.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VIVA3;VIVARA S.A.  ON      NM;700;14658;0.0;0.0;100.0;1994.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;YDUQ3;YDUQS PART   ON      NM;1600;16656;0.0;0.0;100.0;1075.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;B3SA3;B3           ON  EJ  NM;30110;3083264;0.0;0.0;1400.0;14792.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CIEL3;CIELO        ON;5860;329918;0.0;0.0;200.0;1126.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ASAI3;ASSAI        ON      NM;7250;74965;0.0;0.0;300.0;3366.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ELET3;ELETROBRAS   ON      N1;10500;376425;0.0;0.0;500.0;17575.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PETR3;PETROBRAS    ON      N2;11600;468408;0.0;0.0;600.0;22032.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RAIL3;RUMO S.A.    ON  ED  NM;6560;1359232;0.0;0.0;300.0;5769.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RRRP3;3R PETROLEUM ON      NM;1290;354492;0.0;0.0;100.0;2566.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;COGN3;COGNA ON     ON      NM;9780;173106;0.0;0.0;500.0;810.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;HAPV3;HAPVIDA      ON      NM;23600;90388;0.0;0.0;1100.0;4032.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;NTCO3;GRUPO NATURA ON      NM;4600;71484;0.0;0.0;200.0;2900.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RECV3;PETRORECSA   ON      NM;1500;27810;0.0;0.0;100.0;1806.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RENT3;LOCALIZA     ON  ATZ NM;4640;194880;0.0;0.0;300.0;11856.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RADL3;RAIADROGASIL ON      NM;6830;1753944;0.0;0.0;300.0;7518.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SOMA3;GRUPO SOMA   ON      NM;2670;163938;0.0;0.0;100.0;585.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SUZB3;SUZANO S.A.  ON      NM;3580;2040958;0.0;0.0;200.0;9710.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VIVT3;TELEF BRASIL ON  EJ;2200;99748;0.0;0.0;100.0;4420.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CPFE3;CPFL ENERGIA ON      NM;1000;32730;0.0;0.0;0.0;0.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;LWSA3;LWSA         ON      NM;2300;9315;0.0;0.0;100.0;406.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MRVE3;MRV          ON      NM;2050;13694;0.0;0.0;100.0;678.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MULT3;MULTIPLAN    ON      N2;1480;333592;0.0;0.0;100.0;2218.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PETZ3;PETZ         ON      NM;1700;6171;0.0;0.0;100.0;345.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PETR4;PETROBRAS    PN      N2;24550;9341275;0.0;0.0;1100.0;38290.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BRAP4;BRADESPAR    PN      N1;1380;255438;0.0;0.0;100.0;1780.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CPLE6;COPEL        PNB     N2;9000;83700;0.0;0.0;400.0;3684.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BRKM5;BRASKEM      PNA     N1;1450;25897;0.0;0.0;100.0;1740.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ELET6;ELETROBRAS   PNB     N1;1400;56140;0.0;0.0;0.0;0.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;GGBR4;GERDAU       PN      N1;6650;122227;0.0;0.0;300.0;5040.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RAIZ4;RAIZEN       PN      N2;6500;19175;0.0;0.0;300.0;837.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CMIG4;CEMIG        PN  EJ  N1;10080;996912;0.0;0.0;500.0;5040.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;TRPL4;TRAN PAULIST PN      N1;2100;55146;0.0;0.0;100.0;2527.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BBDC4;BRADESCO     PN      N1;27550;341069;0.0;0.0;1200.0;15570.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;GOAU4;GERDAU MET   PN      N1;3530;375945;0.0;0.0;100.0;990.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;USIM5;USIMINAS     PNA     N1;2770;219107;0.0;0.0;100.0;709.0
02661252000197;FAPI AGGRESSIVE IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;AZUL4;AZUL         PN      N2;1800;13212;0.0;0.0;100.0;901.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;B3SA3;B3           ON  EJ  NM;64530;6607872;0.0;0.0;4400.0;46472.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;COGN3;COGNA ON     ON      NM;20880;369576;0.0;0.0;1400.0;2268.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CSAN3;COSAN        ON      NM;13440;1819776;0.0;0.0;900.0;11241.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;TOTS3;TOTVS        ON  EJ  NM;5900;179537;0.0;0.0;400.0;12140.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VIVT3;TELEF BRASIL ON  EJ;4660;2112844;0.0;0.0;300.0;13260.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;UGPA3;ULTRAPAR     ON      NM;12500;270000;0.0;0.0;800.0;17328.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;WEGE3;WEG          ON  EX  NM;17100;721449;0.0;0.0;1200.0;46530.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CMIN3;CSNMINERACAO ON      N2;12800;66432;0.0;0.0;900.0;4392.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CSNA3;SID NACIONAL ON;6920;893372;0.0;0.0;500.0;5940.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EZTC3;EZTEC        ON      NM;1100;14234;0.0;0.0;100.0;1302.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SMTO3;SAO MARTINHO ON      NM;1600;52368;0.0;0.0;100.0;3111.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MRVE3;MRV          ON      NM;4350;29058;0.0;0.0;300.0;2034.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RENT3;LOCALIZA     ON  ATZ NM;9850;413700;0.0;0.0;700.0;27664.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SUZB3;SUZANO S.A.  ON      NM;7610;4338461;0.0;0.0;500.0;24275.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;TIMS3;TIM          ON      NM;9310;1478428;0.0;0.0;600.0;9270.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CIEL3;CIELO        ON;12580;708254;0.0;0.0;800.0;4504.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EGIE3;ENGIE BRASIL ON      NM;2970;1315413;0.0;0.0;200.0;8774.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;HAPV3;HAPVIDA      ON      NM;50600;193798;0.0;0.0;3400.0;12468.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ARZZ3;AREZZO CO    ON      NM;700;35945;0.0;0.0;0.0;0.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BBSE3;BBSEGURIDADE ON      NM;7700;253561;0.0;0.0;500.0;16200.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CPFE3;CPFL ENERGIA ON      NM;2200;72006;0.0;0.0;200.0;6502.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VALE3;VALE         ON      NM;51010;31738422;0.0;0.0;3500.0;211315.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MGLU3;MAGAZ LUIZA  ON      NM;4070;490435;0.0;0.0;300.0;3306.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PETR3;PETROBRAS    ON      N2;24750;999405;0.0;0.0;1700.0;62354.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RRRP3;3R PETROLEUM ON      NM;2710;744708;0.0;0.0;100.0;2566.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MRFG3;MARFRIG      ON      NM;3800;46968;0.0;0.0;200.0;2034.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PCAR3;P.ACUCAR-CBD ON      NM;4410;11907;0.0;0.0;300.0;885.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RAIL3;RUMO S.A.    ON  ED  NM;14040;2909088;0.0;0.0;1000.0;19270.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SBSP3;SABESP       ON      NM;3870;2901339;0.0;0.0;200.0;14954.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VAMO3;VAMOS        ON      NM;5700;43149;0.0;0.0;300.0;2142.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BBAS3;BRASIL       ON      NM;32800;876088;0.0;0.0;2300.0;60826.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BEEF3;MINERVA      ON      NM;3000;20040;0.0;0.0;200.0;1216.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ELET3;ELETROBRAS   ON      N1;22400;803040;0.0;0.0;1500.0;52715.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ENEV3;ENEVA        ON      NM;18200;231140;0.0;0.0;1200.0;14824.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ABEV3;AMBEV S/A    ON;50640;5778024;0.0;0.0;3500.0;39345.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ALOS3;ALLOS        ON  ED  NM;6110;1290432;0.0;0.0;400.0;8224.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CRFB3;CARREFOUR BR ON      NM;6200;55924;0.0;0.0;500.0;4625.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;MULT3;MULTIPLAN    ON      N2;3070;691978;0.0;0.0;200.0;4436.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;NTCO3;GRUPO NATURA ON      NM;9800;152292;0.0;0.0;700.0;10150.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PETZ3;PETZ         ON      NM;3600;13068;0.0;0.0;200.0;690.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VBBR3;VIBRA        ON      NM;12800;267520;0.0;0.0;800.0;16160.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;ASAI3;ASSAI        ON      NM;15550;160787;0.0;0.0;1100.0;12382.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BBDC3;BRADESCO     ON      N1;17140;1917966;0.0;0.0;1200.0;13716.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CCRO3;CCR SA       ON  ED  NM;11450;133278;0.0;0.0;800.0;9264.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;CYRE3;CYRELA REALT ON      NM;3050;574925;0.0;0.0;200.0;3736.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EMBR3;EMBRAER      ON      NM;8450;3054675;0.0;0.0;600.0;22506.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;EQTL3;EQUATORIAL   ON      NM;13270;4072563;0.0;0.0;1100.0;32195.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;HYPE3;HYPERA       ON      NM;4700;134890;0.0;0.0;300.0;8616.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RDOR3;REDE D OR    ON  EJ  NM;13170;358224;0.0;0.0;900.0;22986.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SOMA3;GRUPO SOMA   ON      NM;5750;35305;0.0;0.0;400.0;2340.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;YDUQ3;YDUQS PART   ON      NM;3300;34353;0.0;0.0;200.0;2150.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;BRFS3;BRF SA       ON      NM;9600;217632;0.0;0.0;600.0;10902.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;JBSS3;JBS          ON      NM;13100;422737;0.0;0.0;900.0;25038.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;LREN3;LOJAS RENNER ON      NM;10960;1367808;0.0;0.0;700.0;8708.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;RADL3;RAIADROGASIL ON      NM;14800;380064;0.0;0.0;1100.0;27576.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;SLCE3;SLC AGRICOLA ON      NM;2220;38739;0.0;0.0;100.0;1756.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;VIVA3;VIVARA S.A.  ON      NM;1500;31410;0.0;0.0;100.0;1994.0
02661267000155;FAPI BALANCED IB MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;PRIO3;PETRORIO     ON      NM;9300;406968;0.0;0.0;700.0;29239.0
